"trap_code","week","mosq_abundance","mosq_prevalence","temp_med","temp_med_lag1","temp_med_lag2","temp_med_lag3","temp_min","temp_min_lag1","temp_min_lag2","temp_min_lag3","temp_max","temp_max_lag1","temp_max_lag2","temp_max_lag3","hum_med","hum_med_lag1","hum_med_lag2","hum_med_lag3","hum_min","hum_min_lag1","hum_min_lag2","hum_min_lag3","hum_max","hum_max_lag1","hum_max_lag2","hum_max_lag3","prec","prec_lag1","prec_lag2","prec_lag3","avian_WNV","biodiversity","land_use_1","land_use_2","land_use_3","land_use_4","land_use_5"
"19","BONORD01","2015-W23",975,0.00100060786124275,24.0000002714286,17.7714286528571,16.8428572242857,19.4857147742857,15.75714302,11.4714284628571,11.5857141364286,12.7142855785714,31.2714285171429,23.9285711571429,21.65714264,26.2142857142857,70.1428571428571,77.2857142857143,79.8571428571429,75.1428571428571,41.7142857142857,53.7142857142857,58.7142857142857,51.8571428571429,96.4285714285714,97.7142857142857,96.5714285714286,95.4285714285714,0,13.200000404,14.399999917,18.20000076,0,2.36211973955926,0.12937763004347,0.845244465841043,0,0.0253779041154876,0
"20","BONORD01","2015-W24",447,0.00228591515566845,23.5714285714286,24.0000002714286,17.7714286528571,16.8428572242857,16.7142857142857,15.75714302,11.4714284628571,11.5857141364286,30.74285698,31.2714285171429,23.9285711571429,21.65714264,71.5714285714286,70.1428571428571,77.2857142857143,79.8571428571429,40,41.7142857142857,53.7142857142857,58.7142857142857,95.7142857142857,96.4285714285714,97.7142857142857,96.5714285714286,0,0,13.200000404,14.399999917,0,2.36211973955926,0.12937763004347,0.845244465841043,0,0.0253779041154876,0
"21","BONORD01","2015-W26",500,0.00213013725833895,21.65714264,20.7571427485714,23.5714285714286,24.0000002714286,13.1142856057143,14.7142857142857,16.7142857142857,15.75714302,28.7714287885714,27.3428576314286,30.74285698,31.2714285171429,65.7142857142857,72.2857142857143,71.5714285714286,70.1428571428571,37,42.4285714285714,40,41.7142857142857,96.5714285714286,97.7142857142857,95.7142857142857,96.4285714285714,12.300000428,19.099999904,0,0,0,2.36211973955926,0.12937763004347,0.845244465841043,0,0.0253779041154876,0
"22","BONORD01","2015-W28",581,0.00155402654903105,26.9285714285714,26.0428570342857,21.65714264,20.7571427485714,19.5000002714286,18,13.1142856057143,14.7142857142857,33.41428566,33.1285721914286,28.7714287885714,27.3428576314286,63.2857142857143,63.8571428571429,65.7142857142857,72.2857142857143,39.2857142857143,37.7142857142857,37,42.4285714285714,91.2857142857143,94,96.5714285714286,97.7142857142857,0,0,12.300000428,19.099999904,0,2.36211973955926,0.12937763004347,0.845244465841043,0,0.0253779041154876,0
"23","BONORD01","2015-W30",456,0.00217844323783222,28.3,28.72857,26.92857,26.04286,20.78571,21.65714,19.5,18,35.21429,35.91429,33.41429,33.12857,56.71429,61.42857,63.28571,63.85714,34.85714,36.57143,39.28571,37.71429,83.14286,89.42857,91.28571,94,0,0,0,0,0,2.36212,0.1293776,0.8452445,0,0.0253779,0
"24","BONORD01","2015-W33",251,0.0038289354817611,24.92857,27.97143,24.48571,28.3,19.45714,20.72857,18.31429,20.78571,31.35714,35.31429,30.88571,35.21429,69,60,65.14286,56.71429,42.42857,33.57143,43.28571,34.85714,91.28571,86.85714,90.71429,83.14286,16.5,18.9,3.7,0,1,2.36212,0.1293776,0.8452445,0,0.0253779,0
"25","BONORD01","2015-W35",171,0.00560479896238271,24.81429,22.01429,24.92857,27.97143,18.35714,15.47143,19.45714,20.72857,31.51429,28.21429,31.35714,35.31429,66.28571,63.71429,69,60,40.28571,40,42.42857,33.57143,90.28571,88.57143,91.28571,86.85714,12.5,6,16.5,18.9,0,2.36212,0.1293776,0.8452445,0,0.0253779,0
"26","BONORD01","2015-W36",121,0.00854409101710927,23.48571,24.81429,22.01429,24.92857,16.67143,18.35714,15.47143,19.45714,30.37143,31.51429,28.21429,31.35714,55.28571,66.28571,63.71429,69,33.14286,40.28571,40,42.42857,79.28571,90.28571,88.57143,91.28571,0.8,12.5,6,16.5,0,2.36212,0.1293776,0.8452445,0,0.0253779,0
"27","BONORD01","2015-W39",209,0.00436758914026191,17.77143,22.4,18.48571,23.48571,12.97143,16.5,11.32857,16.67143,22.82857,29.37143,25.08571,30.37143,69.42857,64,62,55.28571,48.14286,36.42857,39.28571,33.14286,88.28571,86.85714,84.85714,79.28571,1.7,5.3,4,0.8,0,2.36212,0.1293776,0.8452445,0,0.0253779,0
"28","BONORD01","2015-W41",14,0.0628399483198863,16.82857,15.42857,17.77143,22.4,13.38571,12.47143,12.97143,16.5,20.68571,19.14286,22.82857,29.37143,83.28571,72.42857,69.42857,64,64.14286,56.42857,48.14286,36.42857,95.28571,85.71429,88.28571,86.85714,4.1,10.5,1.7,5.3,0,2.36212,0.1293776,0.8452445,0,0.0253779,0
"29","BONORD01","2016-W24",710,0.00135746875516554,20.12857,20.17143,19.2,19.32857,13.81429,15.27143,13.88571,12.55714,25.8,25.92857,24.57143,25.62857,72.57143,81.71429,75.85714,70.28571,48.57143,53.14286,50,44.14286,97.42857,99,97.57143,95,15.6,55.1,8.4,8,0,1.90469,0.1293776,0.8452445,0,0.0253779,0
"30","BONORD01","2016-W26",472,0.00204131616337549,24.67143,24.17143,20.12857,20.17143,17.27143,16.77143,13.81429,15.27143,31.45714,31.42857,25.8,25.92857,69.28571,72.57143,72.57143,81.71429,43.42857,45.85714,48.57143,53.14286,97.28571,97.71429,97.42857,99,0,0,15.6,55.1,0,1.90469,0.1293776,0.8452445,0,0.0253779,0
"31","BONORD01","2016-W28",431,0.00235379573605543,23.68571,25.51429,24.67143,24.17143,16.07143,18.11429,17.27143,16.77143,30.74286,32.02857,31.45714,31.42857,61.14286,71.28571,69.28571,72.57143,34.85714,45.85714,43.42857,45.85714,92.71429,97.42857,97.28571,97.71429,4.7,0,0,0,0,1.90469,0.1293776,0.8452445,0,0.0253779,0
"32","BONORD01","2016-W29",538,0.00182573686732676,25.31429,23.68571,25.51429,24.67143,18.11429,16.07143,18.11429,17.27143,32.28571,30.74286,32.02857,31.45714,72.71429,61.14286,71.28571,69.28571,44.14286,34.85714,45.85714,43.42857,97.57143,92.71429,97.42857,97.28571,1.4,4.7,0,0,0,1.90469,0.1293776,0.8452445,0,0.0253779,0
"33","BONORD01","2016-W30",650,0.00296649615790518,25.91429,25.31429,23.68571,25.51429,18.98571,18.11429,16.07143,18.11429,32.62857,32.28571,30.74286,32.02857,71.57143,72.71429,61.14286,71.28571,44.71429,44.14286,34.85714,45.85714,97.57143,97.57143,92.71429,97.42857,0,1.4,4.7,0,0,1.90469,0.1293776,0.8452445,0,0.0253779,0
"34","BONORD01","2016-W32",188,0.00549299451771667,21.82857,23.68571,25.91429,25.31429,13.15714,16.57143,18.98571,18.11429,28.92857,30.28571,32.62857,32.28571,64.14286,67.42857,71.57143,72.71429,37.14286,41.71429,44.71429,44.14286,96.28571,95.57143,97.57143,97.57143,6,2.3,0,1.4,0,1.90469,0.1293776,0.8452445,0,0.0253779,0
"35","BONORD01","2016-W34",92,0.0103304037164455,22.72857,24.57143,21.82857,23.68571,13.77143,17.74286,13.15714,16.57143,30.97143,31.38571,28.92857,30.28571,63.14286,72.57143,64.14286,67.42857,32.85714,44.28571,37.14286,41.71429,96.28571,98.42857,96.28571,95.57143,0,3.9,6,2.3,0,1.90469,0.1293776,0.8452445,0,0.0253779,0
"36","BONORD01","2016-W36",194,0.00518049784640985,22.44286,24.44286,22.72857,24.57143,16.4,16.75714,13.77143,17.74286,29.64286,32,30.97143,31.38571,69.57143,66.57143,63.14286,72.57143,39.57143,37.28571,32.85714,44.28571,92.85714,96,96.28571,98.42857,6.8,12.1,0,3.9,1,1.90469,0.1293776,0.8452445,0,0.0253779,0
"37","BONORD01","2016-W38",191,0.00539293845821765,17.84286,21.2,22.44286,24.44286,11.95714,15.85714,16.4,16.75714,24.28571,27.05714,29.64286,32,77.14286,74.28571,69.57143,66.57143,47.71429,50,39.57143,37.28571,97.42857,93.85714,92.85714,96,7.3,23.4,6.8,12.1,1,1.90469,0.1293776,0.8452445,0,0.0253779,0
"38","BONORD01","2016-W39",44,0.0209555383471459,18.2,17.84286,21.2,22.44286,10.81429,11.95714,15.85714,16.4,25.6,24.28571,27.05714,29.64286,71.57143,77.14286,74.28571,69.57143,42.85714,47.71429,50,39.57143,97.57143,97.42857,93.85714,92.85714,2.9,7.3,23.4,6.8,0,1.90469,0.1293776,0.8452445,0,0.0253779,0
"39","BONORD01","2017-W24",683,0.00145754697078607,25.01429,21.45714,22.91429,20.68571,17.75714,13.15714,14.08571,12.4,31.65714,28.41429,30.77143,27.47143,63.14286,60.57143,59.42857,60.71429,38.28571,34.42857,33.57143,39,88.85714,88.28571,85.57143,86.71429,25.3,0,0,0,0,1.702082,0.1293776,0.8452445,0,0.0253779,0
"40","BONORD01","2017-W25",222,0.00427225585264871,26.47143,25.01429,21.45714,22.91429,18,17.75714,13.15714,14.08571,33.7,31.65714,28.41429,30.77143,57,63.14286,60.57143,59.42857,33.14286,38.28571,34.42857,33.57143,86.57143,88.85714,88.28571,85.57143,5.7,25.3,0,0,0,1.702082,0.1293776,0.8452445,0,0.0253779,0
"41","BONORD01","2017-W26",224,0.00438746324037418,22.68571,26.47143,25.01429,21.45714,15.88571,18,17.75714,13.15714,29.57143,33.7,31.65714,28.41429,62.71429,57,63.14286,60.57143,35.57143,33.14286,38.28571,34.42857,88.28571,86.57143,88.85714,88.28571,3.1,5.7,25.3,0,0,1.702082,0.1293776,0.8452445,0,0.0253779,0
"42","BONORD01","2017-W27",385,0.0025664942607732,26.4,22.68571,26.47143,25.01429,17.25714,15.88571,18,17.75714,34.11429,29.57143,33.7,31.65714,53.85714,62.71429,57,63.14286,29.42857,35.57143,33.14286,38.28571,86.14286,88.28571,86.57143,88.85714,0,3.1,5.7,25.3,0,1.702082,0.1293776,0.8452445,0,0.0253779,0
"43","BONORD01","2017-W28",20,0.0461688142305703,24.95714,26.4,22.68571,26.47143,18.17143,17.25714,15.88571,18,31.24286,34.11429,29.57143,33.7,58,53.85714,62.71429,57,34,29.42857,35.57143,33.14286,84.85714,86.14286,88.28571,86.57143,7.8,0,3.1,5.7,0,1.702082,0.1293776,0.8452445,0,0.0253779,0
"44","BONORD01","2017-W29",234,0.00434294144258205,25.84286,24.95714,26.4,22.68571,17.42857,18.17143,17.25714,15.88571,32.9,31.24286,34.11429,29.57143,50.42857,58,53.85714,62.71429,28.57143,34,29.42857,35.57143,78.71429,84.85714,86.14286,88.28571,0,7.8,0,3.1,0,1.702082,0.1293776,0.8452445,0,0.0253779,0
"45","BONORD01","2017-W30",363,0.0141607713441836,24.4,25.84286,24.95714,26.4,16.68571,17.42857,18.17143,17.25714,31.85714,32.9,31.24286,34.11429,58.42857,50.42857,58,53.85714,29.14286,28.57143,34,29.42857,88.28571,78.71429,84.85714,86.14286,14.8,0,7.8,0,0,1.702082,0.1293776,0.8452445,0,0.0253779,0
"46","BONORD01","2017-W31",134,0.00730024424629722,29.22857,24.4,25.84286,24.95714,21.1,16.68571,17.42857,18.17143,37.47143,31.85714,32.9,31.24286,54.85714,58.42857,50.42857,58,28.28571,29.14286,28.57143,34,82.71429,88.28571,78.71429,84.85714,10.8,14.8,0,7.8,0,1.702082,0.1293776,0.8452445,0,0.0253779,0
"47","BONORD01","2017-W32",100,0.0097013870691377,24.31429,29.22857,24.4,25.84286,17.77143,21.1,16.68571,17.42857,30.9,37.47143,31.85714,32.9,55.42857,54.85714,58.42857,50.42857,33.71429,28.28571,29.14286,28.57143,78.85714,82.71429,88.28571,78.71429,0,10.8,14.8,0,0,1.702082,0.1293776,0.8452445,0,0.0253779,0
"48","BONORD01","2017-W34",18,0.0532129784231662,24.7,25.68571,24.31429,29.22857,16.12857,17.25714,17.77143,21.1,32.35714,33.05714,30.9,37.47143,50.28571,48.71429,55.42857,54.85714,28.42857,27.57143,33.71429,28.28571,76,74.71429,78.85714,82.71429,0,0,0,10.8,0,1.702082,0.1293776,0.8452445,0,0.0253779,0
"49","BONORD01","2017-W40",5,0.134895163620594,15.72857,16.01429,15.3,17.42857,10.62857,11.12857,10.31429,13,22.18571,21.51429,21.22857,22.62857,70.85714,71.57143,72.42857,77.28571,46.42857,48.14286,45.28571,56.42857,88.71429,89.85714,89.42857,92.28571,1.8,0.4,30.4,10.5,0,1.702082,0.1293776,0.8452445,0,0.0253779,0
"50","BONORD01","2018-W24",400,0.00260592531888901,21.94286,22.11429,22.34286,20.5,15.87143,16.72857,16.94286,15.12857,28.18571,28.14286,28,26.18571,70.85714,72.14286,72.71429,74,44.28571,48.42857,51.28571,51.14286,92,90.57143,90.85714,91.14286,19.6,56.1,7.7,42.5,0,1.37743,0.1293776,0.8452445,0,0.0253779,0
"51","BONORD01","2018-W26",300,0.00784073571241452,21.88571,22.25714,21.94286,22.11429,14.08571,15.12857,15.87143,16.72857,28.65714,28.2,28.18571,28.14286,63,63.42857,70.85714,72.14286,36.71429,40.14286,44.28571,48.42857,88.28571,88,92,90.57143,5.7,2.6,19.6,56.1,0,1.37743,0.1293776,0.8452445,0,0.0253779,0
"52","BONORD01","2018-W28",250,0.0221597184458175,24.1,24.58571,21.88571,22.25714,18.22857,18.58571,14.08571,15.12857,30.02857,30.95714,28.65714,28.2,68.57143,67.28571,63,63.42857,45.14286,42.42857,36.71429,40.14286,89.85714,90.85714,88.28571,88,6.9,7.4,5.7,2.6,0,1.37743,0.1293776,0.8452445,0,0.0253779,0
"53","BONORD01","2018-W32",41,0.0235593438941437,26.44286,28.12857,25.92857,23.8,19.8,21.61429,18.67143,17.18571,33.6,34.72857,32.88571,30.95714,62.28571,59.85714,61.42857,69.85714,36.14286,33.85714,34.85714,42.57143,85.57143,85.14286,87.14286,91.14286,5.1,0,0.5,24.2,0,1.37743,0.1293776,0.8452445,0,0.0253779,0
"54","BONORD01","2018-W36",180,0.00514986233339331,21.71429,21.07143,24.4,24.3,15.31429,14.44286,17.85714,17.9,28.9,27.84286,31.5,31.32857,68,67.28571,59.71429,63.14286,38.28571,40.71429,33.42857,34.14286,91.14286,90.14286,82.28571,87.57143,11.8,8.5,15.5,11.7,0,1.37743,0.1293776,0.8452445,0,0.0253779,0
"55","BONORD01","2018-W38",79,0.0132407081508052,23.01429,23.75714,21.71429,21.07143,17.02857,17.38571,15.31429,14.44286,29.61429,30.37143,28.9,27.84286,65.28571,63.28571,68,67.28571,40.85714,36.85714,38.28571,40.71429,85,86,91.14286,90.14286,0.6,0,11.8,8.5,0,1.37743,0.1293776,0.8452445,0,0.0253779,0
"56","BONORD01","2018-W40",17,0.0527926657292265,14.75714,16.27143,23.01429,23.75714,10.11429,8.685714,17.02857,17.38571,19.91429,23.77143,29.61429,30.37143,76.71429,52.71429,65.28571,63.28571,53.28571,29.71429,40.85714,36.85714,91.71429,76.85714,85,86,27.9,0,0.6,0,1,1.37743,0.1293776,0.8452445,0,0.0253779,0
"57","BONORD02","2013-W23",1000,0.000944667375594237,20.2571427485714,16.69999981,14.5714285714286,17.0571425314286,14.6571427757143,11.228571347,9.34285715628572,11.1285713741429,26.41428566,22.1142856057143,19.5571425314286,22.3428570885714,64.2857142857143,61,64.8571428571429,67,38.8571428571429,39.7142857142857,44.7142857142857,43.7142857142857,85.8571428571429,83.1428571428571,85.2857142857143,87.2857142857143,3.199999906,0.400000006,18.800000428,30.300000429,0,2.5155405,0,0.977446184273148,0,0.0225538157268521,0
"58","BONORD02","2013-W25",457,0.00207477656328198,26.4571429657143,23.1142858771429,20.2571427485714,16.69999981,19.3714286257143,15.9000000271429,14.6571427757143,11.228571347,33.15714291,29.1714286814286,26.41428566,22.1142856057143,52.2857142857143,57.1428571428571,64.2857142857143,61,32.1428571428571,36.4285714285714,38.8571428571429,39.7142857142857,76.7142857142857,82.1428571428571,85.8571428571429,83.1428571428571,0.300000012,0,3.199999906,0.400000006,0,2.5155405,0,0.977446184273148,0,0.0225538157268521,0
"59","BONORD02","2013-W27",659,0.00152656957003063,24.7285712114286,19.0142854971429,26.4571429657143,23.1142858771429,17.9285717,13.2999999185714,19.3714286257143,15.9000000271429,30.5571425314286,24.5285712657143,33.15714291,29.1714286814286,54.8571428571429,62.4285714285714,52.2857142857143,57.1428571428571,34.5714285714286,39,32.1428571428571,36.4285714285714,80.2857142857143,85,76.7142857142857,82.1428571428571,0,17.599999429,0.300000012,0,0,2.5155405,0,0.977446184273148,0,0.0225538157268521,0
"60","BONORD02","2013-W29",262,0.0184230790142693,25.1999999457143,25.0285715371429,24.7285712114286,19.0142854971429,18.3428570885714,18.9571426942857,17.9285717,13.2999999185714,31.1857144471429,30.5999998371429,30.5571425314286,24.5285712657143,58,62.5714285714286,54.8571428571429,62.4285714285714,36.7142857142857,42.1428571428571,34.5714285714286,39,82,83.7142857142857,80.2857142857143,85,0,16.200000285,0,17.599999429,0,2.5155405,0,0.977446184273148,0,0.0225538157268521,0
"61","BONORD02","2013-W30",732,0.00558611636617371,28.0285712657143,25.1999999457143,25.0285715371429,24.7285712114286,20.7000004885714,18.3428570885714,18.9571426942857,17.9285717,34.88571385,31.1857144471429,30.5999998371429,30.5571425314286,56.2857142857143,58,62.5714285714286,54.8571428571429,34,36.7142857142857,42.1428571428571,34.5714285714286,80.8571428571429,82,83.7142857142857,80.2857142857143,0.100000001,0,16.200000285,0,0,2.5155405,0,0.977446184273148,0,0.0225538157268521,0
"62","BONORD02","2013-W32",32,0.0314347109185583,27.3857146657143,26.8428568171429,28.0285712657143,25.1999999457143,20.9428571971429,19.3714286257143,20.7000004885714,18.3428570885714,33.9142851142857,33.8142852771429,34.88571385,31.1857144471429,54.4285714285714,51.8571428571429,56.2857142857143,58,32.5714285714286,31.1428571428571,34,36.7142857142857,77.1428571428571,74.2857142857143,80.8571428571429,82,0.5,1.700000048,0.100000001,0,0,2.5155405,0,0.977446184273148,0,0.0225538157268521,0
